============================================================
  layers = 5
  regime = rich
  lr     = 0.2
  steps  = 20000
============================================================
Loading cached features: outputs/train_features.pt
Loading cached features: outputs/val_features.pt
Model: 5 layer(s), regime=rich
  First layer shape: (100, 2048)
  Initial effective rank: 97.62
Step 38/20000 | Val Acc 82.57% | Rank 97.51
Step 10716/20000 | Val Acc 86.57% | Rank 6.81
Step 10754/20000 | Val Acc 86.57% | Rank 6.81
Step 10792/20000 | Val Acc 86.57% | Rank 6.81
Step 10830/20000 | Val Acc 86.66% | Rank 6.81
Step 10868/20000 | Val Acc 86.66% | Rank 6.81
Step 10906/20000 | Val Acc 86.66% | Rank 6.81
Step 10944/20000 | Val Acc 86.66% | Rank 6.81
Step 10982/20000 | Val Acc 86.57% | Rank 6.81
Step 11020/20000 | Val Acc 86.66% | Rank 6.81
Step 11058/20000 | Val Acc 86.66% | Rank 6.81
Step 11096/20000 | Val Acc 86.66% | Rank 6.81
Step 11134/20000 | Val Acc 86.66% | Rank 6.81
Step 11172/20000 | Val Acc 86.66% | Rank 6.81
Step 11210/20000 | Val Acc 86.66% | Rank 6.81
Step 11248/20000 | Val Acc 86.57% | Rank 6.81
Step 11286/20000 | Val Acc 86.57% | Rank 6.81
Step 11324/20000 | Val Acc 86.66% | Rank 6.81
Step 11362/20000 | Val Acc 86.66% | Rank 6.81
Step 11400/20000 | Val Acc 86.66% | Rank 6.81
Step 11438/20000 | Val Acc 86.66% | Rank 6.81
Step 11476/20000 | Val Acc 86.66% | Rank 6.81
Step 11514/20000 | Val Acc 86.66% | Rank 6.81
Step 11552/20000 | Val Acc 86.66% | Rank 6.81
Step 11590/20000 | Val Acc 86.66% | Rank 6.81
Step 11628/20000 | Val Acc 86.66% | Rank 6.81
Step 11666/20000 | Val Acc 86.66% | Rank 6.81
Step 11704/20000 | Val Acc 86.66% | Rank 6.81
Step 11742/20000 | Val Acc 86.66% | Rank 6.81
Step 11780/20000 | Val Acc 86.66% | Rank 6.81
Step 11818/20000 | Val Acc 86.66% | Rank 6.81
Step 11856/20000 | Val Acc 86.66% | Rank 6.81
Step 11894/20000 | Val Acc 86.66% | Rank 6.81
Step 11932/20000 | Val Acc 86.66% | Rank 6.81
Step 11970/20000 | Val Acc 86.66% | Rank 6.81
Step 12008/20000 | Val Acc 86.66% | Rank 6.81
Step 12046/20000 | Val Acc 86.66% | Rank 6.81
Step 12084/20000 | Val Acc 86.66% | Rank 6.81
Step 12122/20000 | Val Acc 86.66% | Rank 6.81
Step 12160/20000 | Val Acc 86.66% | Rank 6.81
Step 12198/20000 | Val Acc 86.66% | Rank 6.81
Step 12236/20000 | Val Acc 86.66% | Rank 6.81
Step 12274/20000 | Val Acc 86.66% | Rank 6.81
Step 12312/20000 | Val Acc 86.66% | Rank 6.81
Step 12350/20000 | Val Acc 86.66% | Rank 6.81
Step 12388/20000 | Val Acc 86.66% | Rank 6.81
Step 12426/20000 | Val Acc 86.66% | Rank 6.81
Step 12464/20000 | Val Acc 86.66% | Rank 6.81
Step 12502/20000 | Val Acc 86.66% | Rank 6.81
Step 12540/20000 | Val Acc 86.66% | Rank 6.81
Step 12578/20000 | Val Acc 86.66% | Rank 6.81
Step 12616/20000 | Val Acc 86.66% | Rank 6.81
Step 12654/20000 | Val Acc 86.66% | Rank 6.81
Step 12692/20000 | Val Acc 86.66% | Rank 6.81
Step 12730/20000 | Val Acc 86.66% | Rank 6.81
Step 12768/20000 | Val Acc 86.66% | Rank 6.81
Step 12806/20000 | Val Acc 86.66% | Rank 6.81
Step 12844/20000 | Val Acc 86.66% | Rank 6.81
Step 12882/20000 | Val Acc 86.66% | Rank 6.81
Step 12920/20000 | Val Acc 86.66% | Rank 6.81
Step 12958/20000 | Val Acc 86.66% | Rank 6.81
Step 12996/20000 | Val Acc 86.66% | Rank 6.81
Step 13034/20000 | Val Acc 86.66% | Rank 6.81
Step 13072/20000 | Val Acc 86.66% | Rank 6.81
Step 13110/20000 | Val Acc 86.66% | Rank 6.81
Step 13148/20000 | Val Acc 86.66% | Rank 6.81
Step 13186/20000 | Val Acc 86.66% | Rank 6.81
Step 13224/20000 | Val Acc 86.66% | Rank 6.81
Step 13262/20000 | Val Acc 86.66% | Rank 6.81
Step 13300/20000 | Val Acc 86.66% | Rank 6.81
Step 13338/20000 | Val Acc 86.66% | Rank 6.81
Step 13376/20000 | Val Acc 86.66% | Rank 6.81
Step 13414/20000 | Val Acc 86.66% | Rank 6.81
Step 13452/20000 | Val Acc 86.66% | Rank 6.81
Step 13490/20000 | Val Acc 86.66% | Rank 6.81
Step 13528/20000 | Val Acc 86.66% | Rank 6.81
Step 13566/20000 | Val Acc 86.66% | Rank 6.81
Step 13604/20000 | Val Acc 86.66% | Rank 6.81
Step 13642/20000 | Val Acc 86.66% | Rank 6.81
Step 13680/20000 | Val Acc 86.66% | Rank 6.81
Step 13718/20000 | Val Acc 86.66% | Rank 6.81
Step 13756/20000 | Val Acc 86.66% | Rank 6.81
Step 13794/20000 | Val Acc 86.66% | Rank 6.81
Step 13832/20000 | Val Acc 86.66% | Rank 6.81
Step 13870/20000 | Val Acc 86.66% | Rank 6.81
Step 13908/20000 | Val Acc 86.66% | Rank 6.81
Step 13946/20000 | Val Acc 86.66% | Rank 6.81
Step 13984/20000 | Val Acc 86.66% | Rank 6.81
Step 14022/20000 | Val Acc 86.66% | Rank 6.81
Step 14060/20000 | Val Acc 86.66% | Rank 6.81
Step 14098/20000 | Val Acc 86.66% | Rank 6.81
Step 14136/20000 | Val Acc 86.66% | Rank 6.81
Step 14174/20000 | Val Acc 86.66% | Rank 6.81
Step 14212/20000 | Val Acc 86.66% | Rank 6.81
Step 14250/20000 | Val Acc 86.66% | Rank 6.81
Step 14288/20000 | Val Acc 86.66% | Rank 6.81
Step 14326/20000 | Val Acc 86.66% | Rank 6.81
Step 14364/20000 | Val Acc 86.66% | Rank 6.81
Step 14402/20000 | Val Acc 86.66% | Rank 6.81
Step 14440/20000 | Val Acc 86.66% | Rank 6.81
Step 14478/20000 | Val Acc 86.66% | Rank 6.81
Step 14516/20000 | Val Acc 86.66% | Rank 6.81
Step 14554/20000 | Val Acc 86.66% | Rank 6.81
Step 14592/20000 | Val Acc 86.66% | Rank 6.81
Step 14630/20000 | Val Acc 86.66% | Rank 6.81
Step 14668/20000 | Val Acc 86.66% | Rank 6.81
Step 14706/20000 | Val Acc 86.66% | Rank 6.81
Step 14744/20000 | Val Acc 86.66% | Rank 6.81
Step 14782/20000 | Val Acc 86.66% | Rank 6.81
Step 14820/20000 | Val Acc 86.66% | Rank 6.81
Step 14858/20000 | Val Acc 86.66% | Rank 6.81
Step 14896/20000 | Val Acc 86.66% | Rank 6.81
Step 14934/20000 | Val Acc 86.66% | Rank 6.81
Step 14972/20000 | Val Acc 86.66% | Rank 6.81
Step 15010/20000 | Val Acc 86.66% | Rank 6.81
Step 15048/20000 | Val Acc 86.66% | Rank 6.81
Step 15086/20000 | Val Acc 86.66% | Rank 6.81
Step 15124/20000 | Val Acc 86.66% | Rank 6.81
Step 15162/20000 | Val Acc 86.66% | Rank 6.81
Step 15200/20000 | Val Acc 86.66% | Rank 6.81
Step 15238/20000 | Val Acc 86.66% | Rank 6.81
Step 15276/20000 | Val Acc 86.66% | Rank 6.81
Step 15314/20000 | Val Acc 86.66% | Rank 6.81
Step 15352/20000 | Val Acc 86.66% | Rank 6.81
Step 15390/20000 | Val Acc 86.66% | Rank 6.81
Step 15428/20000 | Val Acc 86.66% | Rank 6.81
Step 15466/20000 | Val Acc 86.66% | Rank 6.81
Step 15504/20000 | Val Acc 86.66% | Rank 6.81
Step 15542/20000 | Val Acc 86.66% | Rank 6.81
Step 15580/20000 | Val Acc 86.66% | Rank 6.81
Step 15618/20000 | Val Acc 86.66% | Rank 6.81
Step 15656/20000 | Val Acc 86.66% | Rank 6.81
Step 15694/20000 | Val Acc 86.66% | Rank 6.81
Step 15732/20000 | Val Acc 86.66% | Rank 6.81
Step 15770/20000 | Val Acc 86.66% | Rank 6.81
Step 15808/20000 | Val Acc 86.66% | Rank 6.81
Step 15846/20000 | Val Acc 86.66% | Rank 6.81
Step 15884/20000 | Val Acc 86.66% | Rank 6.81
Step 15922/20000 | Val Acc 86.66% | Rank 6.81
Step 15960/20000 | Val Acc 86.66% | Rank 6.81
Step 15998/20000 | Val Acc 86.66% | Rank 6.81
Step 16036/20000 | Val Acc 86.66% | Rank 6.81
Step 16074/20000 | Val Acc 86.66% | Rank 6.81
Step 16112/20000 | Val Acc 86.66% | Rank 6.81
Step 16150/20000 | Val Acc 86.66% | Rank 6.81
Step 16188/20000 | Val Acc 86.66% | Rank 6.81
Step 16226/20000 | Val Acc 86.66% | Rank 6.81
Step 16264/20000 | Val Acc 86.66% | Rank 6.81
Step 16302/20000 | Val Acc 86.66% | Rank 6.81
Step 16340/20000 | Val Acc 86.66% | Rank 6.81
Step 16378/20000 | Val Acc 86.66% | Rank 6.81
Step 16416/20000 | Val Acc 86.66% | Rank 6.81
Step 16454/20000 | Val Acc 86.66% | Rank 6.81
Step 16492/20000 | Val Acc 86.66% | Rank 6.81
Step 16530/20000 | Val Acc 86.66% | Rank 6.81
Step 16568/20000 | Val Acc 86.66% | Rank 6.81
Step 16606/20000 | Val Acc 86.66% | Rank 6.81
Step 16644/20000 | Val Acc 86.66% | Rank 6.81
Step 16682/20000 | Val Acc 86.66% | Rank 6.81
Step 16720/20000 | Val Acc 86.66% | Rank 6.81
Step 16758/20000 | Val Acc 86.66% | Rank 6.81
Step 16796/20000 | Val Acc 86.66% | Rank 6.81
Step 16834/20000 | Val Acc 86.66% | Rank 6.81
Step 16872/20000 | Val Acc 86.66% | Rank 6.81
Step 16910/20000 | Val Acc 86.66% | Rank 6.81
Step 16948/20000 | Val Acc 86.66% | Rank 6.81
Step 16986/20000 | Val Acc 86.66% | Rank 6.81
Step 17024/20000 | Val Acc 86.66% | Rank 6.81
Step 17062/20000 | Val Acc 86.66% | Rank 6.81
Step 17100/20000 | Val Acc 86.66% | Rank 6.81
Step 17138/20000 | Val Acc 86.66% | Rank 6.81
Step 17176/20000 | Val Acc 86.66% | Rank 6.81
Step 17214/20000 | Val Acc 86.66% | Rank 6.81
Step 17252/20000 | Val Acc 86.66% | Rank 6.81
Step 17290/20000 | Val Acc 86.66% | Rank 6.81
Step 17328/20000 | Val Acc 86.66% | Rank 6.81
Step 17366/20000 | Val Acc 86.66% | Rank 6.81
Step 17404/20000 | Val Acc 86.66% | Rank 6.81
Step 17442/20000 | Val Acc 86.66% | Rank 6.81
Step 17480/20000 | Val Acc 86.66% | Rank 6.81
Step 17518/20000 | Val Acc 86.66% | Rank 6.81
Step 17556/20000 | Val Acc 86.66% | Rank 6.81
Step 17594/20000 | Val Acc 86.66% | Rank 6.81
Step 17632/20000 | Val Acc 86.66% | Rank 6.81
Step 17670/20000 | Val Acc 86.66% | Rank 6.81
Step 17708/20000 | Val Acc 86.66% | Rank 6.81
Step 17746/20000 | Val Acc 86.66% | Rank 6.81
Step 17784/20000 | Val Acc 86.66% | Rank 6.81
Step 17822/20000 | Val Acc 86.66% | Rank 6.81
Step 17860/20000 | Val Acc 86.66% | Rank 6.81
Step 17898/20000 | Val Acc 86.66% | Rank 6.81
Step 17936/20000 | Val Acc 86.66% | Rank 6.81
Step 17974/20000 | Val Acc 86.66% | Rank 6.81
Step 18012/20000 | Val Acc 86.66% | Rank 6.81
